X,Y,OBJECTID,Reported_Date,Occurrence_Category,Occurrence_Group,Occurrence_Type_Group,Intersection,Reported_Day,Reported_Month,Reported_Year,Date_Reported
-113.520858791,53.5200544480001,15098,2022/08/20 12:00:00+00,Violent,Personal Violence,Assault,112 ST/83 AV,20,8,2022,2022/08/20
-113.523140027,53.5482627100001,15099,2022/08/20 12:00:00+00,Non-Violent,Property,Theft Under $5000,105 AV/117 ST,20,8,2022,2022/08/20
-113.497420742,53.547818218,15100,2022/08/20 12:00:00+00,Violent,Personal Violence,Assault,103 ST/105 AV,20,8,2022,2022/08/20
-113.493811689,53.518011341,15101,2022/08/20 12:00:00+00,Non-Violent,Property,Theft Under $5000,102 ST/82 AV,20,8,2022,2022/08/20
-113.684858723,53.540799264,15102,2022/08/20 12:00:00+00,Non-Violent,Property,Theft Under $5000,213 ST/STONY PLAIN RD,20,8,2022,2022/08/20
-113.495566674,53.5439768590001,15103,2022/08/20 12:00:00+00,Non-Violent,Property,Theft Under $5000,102 ST/POST RD,20,8,2022,2022/08/20
-113.413275987,53.5974321960001,15104,2022/08/20 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,137 AV/50 ST,20,8,2022,2022/08/20
-113.409521889,53.6322207850001,15105,2022/08/20 12:00:00+00,Non-Violent,Property,Theft Under $5000,171 AV/47 ST,20,8,2022,2022/08/20
-113.55207785,53.5589587700001,15106,2022/08/20 12:00:00+00,Non-Violent,Property,Theft Under $5000,111 AV/GROAT RD,20,8,2022,2022/08/20
-113.483771775,53.547273884,15107,2022/08/20 12:00:00+00,Disorder,General Disorder,Trouble with Person,103A AV/96 ST,20,8,2022,2022/08/20
-113.48700432,53.6269202780001,15108,2022/08/20 12:00:00+00,Violent,Personal Violence,Assault,165 AV/95 ST,20,8,2022,2022/08/20
-113.499236327,53.551410128,15109,2022/08/19 12:00:00+00,Violent,Personal Violence,Assault,104 ST/107 AV,19,8,2022,2022/08/19
-113.577225752,53.558956204,15110,2022/08/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,111 AV/111 AV,19,8,2022,2022/08/19
-113.502709725,53.5589743990001,15111,2022/08/19 12:00:00+00,Violent,Personal Violence,Assault,111 AV/111 AV,19,8,2022,2022/08/19
-113.615953368,53.5317557380001,15112,2022/08/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,170 ST/95 AV,19,8,2022,2022/08/19
-113.393870271,53.5140317990001,15113,2022/08/19 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,34 ST/78 AV,19,8,2022,2022/08/19
-113.507373016,53.4933709250001,15114,2022/08/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,58 AV/107 ST,19,8,2022,2022/08/19
-113.509312514,53.6414703980001,15115,2022/08/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,107 ST/177 AV,19,8,2022,2022/08/19
-113.535924344,53.5767059250001,15116,2022/08/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,122 AV/124 ST,19,8,2022,2022/08/19
-113.639798329,53.5374830690001,15117,2022/08/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,100 AV/184 ST,19,8,2022,2022/08/19
-113.526480139,53.568487142,15118,2022/08/19 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,AIRPORT RD/119 ST,19,8,2022,2022/08/19
-113.497559568,53.521823333,15119,2022/08/19 12:00:00+00,Violent,Personal Violence,Assault,104 ST/86 AV,19,8,2022,2022/08/19
-113.515999836,53.614236792,15120,2022/08/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,153 AV/153 AV,19,8,2022,2022/08/19
-113.524982203,53.540941343,15121,2022/08/19 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,118 ST/JASPER AV,19,8,2022,2022/08/19
-113.516483465,53.487737344,15122,2022/08/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,111 ST/111 ST,19,8,2022,2022/08/19
-113.574309366,53.5903694930001,15123,2022/08/19 12:00:00+00,Violent,Personal Violence,Assault,131 AV/148 ST,19,8,2022,2022/08/19
-113.608849039,53.519557375,15124,2022/08/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,87 AV/165 ST,19,8,2022,2022/08/19
-113.491852135,53.5994228100001,15125,2022/08/19 12:00:00+00,Drugs,Drug Violations,Drugs,137 AV/97 ST,19,8,2022,2022/08/19
-113.495566674,53.5439768590001,15126,2022/08/19 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,102 ST/POST RD,19,8,2022,2022/08/19
-113.413275987,53.5974321960001,15127,2022/08/19 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,137 AV/50 ST,19,8,2022,2022/08/19
-113.60752753,53.5411136610001,15128,2022/08/19 12:00:00+00,Violent,Personal Violence,Homicide,166 ST/STONY PLAIN RD,19,8,2022,2022/08/19
-113.4919108,53.5498966650001,15129,2022/08/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,100 ST/106 AV,19,8,2022,2022/08/19
-113.509729304,53.532376109,15130,2022/08/19 12:00:00+00,Disorder,General Disorder,Trouble with Person,109 ST/109 ST,19,8,2022,2022/08/19
-113.418690973,53.5380262100001,15131,2022/08/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,50 ST/50 ST,19,8,2022,2022/08/19
-113.412741539,53.5971108160001,15132,2022/08/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,137 AV/137 AV,19,8,2022,2022/08/19
-113.513633911,53.59700338,15133,2022/08/18 12:00:00+00,Non-Violent,Property,Internet Fraud,112 ST/135 AV,18,8,2022,2022/08/18
-113.298357903,53.572883211,15134,2022/08/18 12:00:00+00,Drugs,Drug Violations,Drugs,120 AV/32 ST,18,8,2022,2022/08/18
-113.541176728,53.5994732190001,15135,2022/08/18 12:00:00+00,Non-Violent,Property,Property Damage,127 ST/137 AV,18,8,2022,2022/08/18
-113.525404992,53.6075896830001,15136,2022/08/18 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,118 ST/145 AV,18,8,2022,2022/08/18
-113.553840796,53.5543865280001,15137,2022/08/18 12:00:00+00,Non-Violent,Property,Break and Enter Residential,134 ST/109 AV,18,8,2022,2022/08/18
-113.45184527,53.454356476,15138,2022/08/18 12:00:00+00,Non-Violent,Property,Theft Under $5000,24 AV/89 ST,18,8,2022,2022/08/18
-113.445936677,53.5348656680001,15139,2022/08/18 12:00:00+00,Non-Violent,Property,Break and Enter Residential,76 ST/96 AV,18,8,2022,2022/08/18
-113.459245686,53.5231373290001,15140,2022/08/18 12:00:00+00,Non-Violent,Property,Possession Stolen Property,85 ST/88 AV,18,8,2022,2022/08/18
-113.439277147,53.535939683,15141,2022/08/18 12:00:00+00,Non-Violent,Property,Break and Enter Residential,100 AV/96B AV,18,8,2022,2022/08/18
-113.488740184,53.550233903,15142,2022/08/18 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,106 AV/97 ST,18,8,2022,2022/08/18
-113.526364128,53.5132080330001,15143,2022/08/18 12:00:00+00,Non-Violent,Property,Theft Under $5000,120 ST/77 AV,18,8,2022,2022/08/18
-113.541289296,53.6067079900001,15144,2022/08/18 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,127 ST/145 AV,18,8,2022,2022/08/18
-113.488971538,53.543470933,15145,2022/08/18 12:00:00+00,Non-Violent,Property,Theft Under $5000,102 AV/99 ST,18,8,2022,2022/08/18
-113.387497774,53.5628292010001,15146,2022/08/18 12:00:00+00,Non-Violent,Property,Break and Enter Residential,109 AV/31 ST,18,8,2022,2022/08/18
-113.411681047,53.6029877600001,15147,2022/08/18 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,CLAREVIEW STATION DR/WEST CLAREVIEW TC,18,8,2022,2022/08/18
-113.515999836,53.614236792,15148,2022/08/18 12:00:00+00,Non-Violent,Property,Theft Under $5000,153 AV/153 AV,18,8,2022,2022/08/18
-113.517822159,53.518109076,15149,2022/08/18 12:00:00+00,Non-Violent,Property,Theft Under $5000,111 ST/82 AV,18,8,2022,2022/08/18
-113.513920168,53.546227189,15150,2022/08/18 12:00:00+00,Non-Violent,Property,Theft Under $5000,104 AV/112 ST,18,8,2022,2022/08/18
-113.42903426,53.593289407,15151,2022/08/18 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,133 AV/FORT RD,18,8,2022,2022/08/18
-113.516483465,53.487737344,15152,2022/08/18 12:00:00+00,Non-Violent,Property,Theft Over $5000,111 ST/111 ST,18,8,2022,2022/08/18
-113.4937085,53.547727507,15153,2022/08/18 12:00:00+00,Disorder,General Disorder,Trouble with Person,101 ST/105 AV,18,8,2022,2022/08/18
-113.507084962,53.484794988,15154,2022/08/18 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,106A ST/47 AV,18,8,2022,2022/08/18
-113.571490265,53.436304196,15155,2022/08/18 12:00:00+00,Non-Violent,Property,Theft Under $5000,MULLEN WY/RABBIT HILL RD,18,8,2022,2022/08/18
-113.413583752,53.6307865270001,15156,2022/08/18 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,168A AV/51 ST,18,8,2022,2022/08/18
-113.519611802,53.495734343,15157,2022/08/18 12:00:00+00,Non-Violent,Property,Theft Over $5000,112 ST/58 AV,18,8,2022,2022/08/18
-113.525503912,53.5208057740001,15158,2022/08/18 12:00:00+00,Violent,Personal Violence,Assault,114 ST/NOT NAMED RD,18,8,2022,2022/08/18
-113.503517471,53.4762363570001,15159,2022/08/18 12:00:00+00,Non-Violent,Property,Internet Fraud,105B ST/105B ST,18,8,2022,2022/08/18
-113.521957244,53.565615333,15160,2022/08/18 12:00:00+00,Non-Violent,Property,Theft Under $5000,115 AV/117 ST,18,8,2022,2022/08/18
-113.591745708,53.541293119,15161,2022/08/17 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,JASPER PLACE TC/STONY PLAIN RD,17,8,2022,2022/08/17
-113.42989185,53.5402967570001,15162,2022/08/17 12:00:00+00,Disorder,General Disorder,Trouble with Person,100 AV/100 AV,17,8,2022,2022/08/17
-113.482532702,53.5484291860001,15163,2022/08/17 12:00:00+00,Drugs,Drug Violations,Drugs,95A ST/104 AV,17,8,2022,2022/08/17
-113.497567583,53.5200168490001,15164,2022/08/17 12:00:00+00,Violent,Personal Violence,Assault,104 ST/84 AV,17,8,2022,2022/08/17
-113.553325756,53.5783731770001,15165,2022/08/17 12:00:00+00,Non-Violent,Property,Theft Under $5000,122 AV/132 ST,17,8,2022,2022/08/17
-113.482442458,53.605915112,15166,2022/08/17 12:00:00+00,Disorder,General Disorder,Trouble with Person,144 AV/92 ST,17,8,2022,2022/08/17
-113.590398563,53.5735534940001,15167,2022/08/17 12:00:00+00,Non-Violent,Property,Fraud General,121A AV/156 ST,17,8,2022,2022/08/17
-113.455465447,53.6037613120001,15168,2022/08/17 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,141 AV/74 ST,17,8,2022,2022/08/17
-113.48284944,53.4668024580001,15169,2022/08/17 12:00:00+00,Non-Violent,Property,Theft Under $5000,101 ST/33 AV,17,8,2022,2022/08/17
-113.404641604,53.4645473460001,15170,2022/08/17 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,34A AV/40 ST,17,8,2022,2022/08/17
-113.46553355,53.5703891160001,15171,2022/08/17 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Recovered Motor Vehicle,118 AV/81 ST,17,8,2022,2022/08/17
-113.455579455,53.543120296,15172,2022/08/17 12:00:00+00,Non-Violent,Property,Theft Under $5000,102 AV/83 ST,17,8,2022,2022/08/17
-113.467143565,53.5926737140001,15173,2022/08/17 12:00:00+00,Non-Violent,Property,Possession Stolen Property,82 ST/82 ST,17,8,2022,2022/08/17
-113.467306901,53.578286248,15174,2022/08/17 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,123 AV/82 ST,17,8,2022,2022/08/17
-113.604350183,53.5224990290001,15175,2022/08/17 12:00:00+00,Non-Violent,Property,Theft Under $5000,88 AV/164 ST,17,8,2022,2022/08/17
-113.47867015,53.550086487,15176,2022/08/17 12:00:00+00,Violent,Personal Violence,Robbery Personal,105 AV/105 AV,17,8,2022,2022/08/17
-113.48700432,53.6269202780001,15177,2022/08/17 12:00:00+00,Non-Violent,Property,Theft Under $5000,165 AV/95 ST,17,8,2022,2022/08/17
-113.475139717,53.5503838050001,15178,2022/08/17 12:00:00+00,Violent,Personal Violence,Assault,101A AV/91 ST,17,8,2022,2022/08/17
-113.549429468,53.6080397110001,15179,2022/08/17 12:00:00+00,Non-Violent,Property,Break and Enter Residential,CALDERON CR/COTE CR,17,8,2022,2022/08/17
-113.602670491,53.541290603,15180,2022/08/17 12:00:00+00,Non-Violent,Property,Theft Under $5000,163 ST/STONY PLAIN RD,17,8,2022,2022/08/17
-113.497627871,53.516128248,15181,2022/08/17 12:00:00+00,Non-Violent,Property,Theft Under $5000,104 ST/80 AV,17,8,2022,2022/08/17
-113.40299856,53.5985158180001,15182,2022/08/17 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,137 AV/40 ST,17,8,2022,2022/08/17
-113.494293646,53.5703559940001,15183,2022/08/17 12:00:00+00,Non-Violent,Property,Theft Under $5000,101 ST/118 AV,17,8,2022,2022/08/17
-113.474619876,53.5518484130001,15184,2022/08/17 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,105A AV/90 ST,17,8,2022,2022/08/17
-113.509348332,53.5170985720001,15185,2022/08/17 12:00:00+00,Non-Violent,Property,Theft Under $5000,81 AV/108 ST,17,8,2022,2022/08/17
-113.524976634,53.546214413,15186,2022/08/17 12:00:00+00,Non-Violent,Property,Theft Under $5000,104 AV/118 ST,17,8,2022,2022/08/17
-113.490296418,53.5411539410001,15187,2022/08/17 12:00:00+00,Disorder,General Disorder,Trouble with Person,100 ST/JASPER AV,17,8,2022,2022/08/17
-113.515672558,53.4881383640001,15188,2022/08/17 12:00:00+00,Non-Violent,Property,Theft Under $5000,111 ST/51 AV,17,8,2022,2022/08/17
-113.455533159,53.5922415530001,15189,2022/08/17 12:00:00+00,Non-Violent,Property,Possession Stolen Property,132 AV/74 ST,17,8,2022,2022/08/17
-113.419893403,53.5376509590001,15190,2022/08/17 12:00:00+00,Violent,Personal Violence,Assault,98 AV/98 AV,17,8,2022,2022/08/17
-113.432721381,53.442773398,15191,2022/08/17 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,13 AV/62 ST,17,8,2022,2022/08/17
-113.412741539,53.5971108160001,15192,2022/08/17 12:00:00+00,Non-Violent,Property,Theft Under $5000,137 AV/137 AV,17,8,2022,2022/08/17
-113.405389849,53.6093188820001,15193,2022/08/17 12:00:00+00,Non-Violent,Property,Theft Under $5000,EBBERS PL/EBBERS PL,17,8,2022,2022/08/17
-113.485012248,53.5498709450001,15194,2022/08/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,96 ST/105A AV,16,8,2022,2022/08/16
-113.497398366,53.5751346170001,15195,2022/08/16 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,121 AV/103 ST,16,8,2022,2022/08/16
-113.53598631,53.4465782840001,15196,2022/08/16 12:00:00+00,Non-Violent,Property,Internet Fraud,115A ST/116 ST,16,8,2022,2022/08/16
-113.528846944,53.5103593040001,15197,2022/08/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,115 ST/74 AV,16,8,2022,2022/08/16
-113.577983964,53.5789964430001,15198,2022/08/16 12:00:00+00,Non-Violent,Property,Fraud General,124 AV/149 ST,16,8,2022,2022/08/16
-113.541168565,53.5921877930001,15199,2022/08/16 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,127 ST/132 AV,16,8,2022,2022/08/16
-113.602578078,53.564653386,15200,2022/08/16 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,112 AV/163 ST,16,8,2022,2022/08/16
-113.607644501,53.5578218100001,15201,2022/08/16 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Recovered Motor Vehicle,166A ST/110 AV,16,8,2022,2022/08/16
-113.424302892,53.454297157,15202,2022/08/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,23 AV/HEWES WY,16,8,2022,2022/08/16
-113.395036492,53.4486144110001,15203,2022/08/16 12:00:00+00,Non-Violent,Property,Fraud General,18A AV/35 ST,16,8,2022,2022/08/16
-113.509333402,53.498268334,15204,2022/08/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,108 ST/61 AV,16,8,2022,2022/08/16
-113.44224378,53.439132113,15205,2022/08/16 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,11 AV/68 ST,16,8,2022,2022/08/16
-113.439856351,53.5151505870001,15206,2022/08/16 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,73 ST/79 AV,16,8,2022,2022/08/16
-113.473201635,53.5380287500001,15207,2022/08/16 12:00:00+00,Disorder,General Disorder,Suspicious Person,98 AV/95 ST,16,8,2022,2022/08/16
-113.414944397,53.537450827,15208,2022/08/16 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,49 ST/98 AV,16,8,2022,2022/08/16
-113.51393745,53.5409390560001,15209,2022/08/16 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,112 ST/JASPER AV,16,8,2022,2022/08/16
-113.515813582,53.5409408020001,15210,2022/08/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,113 ST/JASPER AV,16,8,2022,2022/08/16
-113.645368371,53.4846675480001,15211,2022/08/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,LESSARD RD/LESSARD RD,16,8,2022,2022/08/16
-113.592072285,53.5527338470001,15212,2022/08/16 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,108 AV/157 ST,16,8,2022,2022/08/16
-113.497627871,53.516128248,15213,2022/08/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,104 ST/80 AV,16,8,2022,2022/08/16
-113.588566189,53.543272856,15214,2022/08/16 12:00:00+00,Non-Violent,Property,Break and Enter Residential,102 AV/155 ST,16,8,2022,2022/08/16
-113.501056717,53.5339958010001,15215,2022/08/16 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,105 ST/97 AV,16,8,2022,2022/08/16
-113.399957331,53.5685856590001,15216,2022/08/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,116 AV/38 ST,16,8,2022,2022/08/16
-113.451602657,53.4536113790001,15217,2022/08/16 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,24 AV/24 AV,16,8,2022,2022/08/16
-113.569885783,53.4941954220001,15218,2022/08/16 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,144 ST/56 AV,16,8,2022,2022/08/16
-113.409825733,53.546556267,15219,2022/08/16 12:00:00+00,Non-Violent,Property,Fraud Personal,104 AV/44 ST,16,8,2022,2022/08/16
-113.614628488,53.5674414540001,15220,2022/08/16 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,117 AV/170 ST,16,8,2022,2022/08/16
-113.403016543,53.622678874,15221,2022/08/16 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,BRINTNELL BV/160 AV,16,8,2022,2022/08/16
-113.452115878,53.4609572370001,15222,2022/08/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,79 ST/79 ST,16,8,2022,2022/08/16
-113.499233107,53.543005125,15223,2022/08/16 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,102 AV/104 ST,16,8,2022,2022/08/16
-113.394271332,53.6152194000001,15224,2022/08/16 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,153 AV/153 AV,16,8,2022,2022/08/16
-113.487145776,53.620449041,15225,2022/08/16 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Recovered Motor Vehicle,160 AV/95 ST,16,8,2022,2022/08/16
-113.448621232,53.533260028,15226,2022/08/16 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,79 ST/95 AV,16,8,2022,2022/08/16
-113.367503944,53.4745684310001,15227,2022/08/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,37C AV/37C AV,16,8,2022,2022/08/16
-113.541194672,53.6471193240001,15228,2022/08/16 12:00:00+00,Violent,Personal Violence,Assault,127 ST/185 AV,16,8,2022,2022/08/16
-113.495566674,53.5439768590001,15229,2022/08/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,102 ST/POST RD,16,8,2022,2022/08/16
-113.541245065,53.615346286,15230,2022/08/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,127 ST/152 AV,16,8,2022,2022/08/16
-113.465508601,53.571951503,15231,2022/08/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,119 AV/81 ST,16,8,2022,2022/08/16
-113.435364183,53.5411948080001,15232,2022/08/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,101 AV/70 ST,16,8,2022,2022/08/16
-113.519656723,53.5655924980001,15233,2022/08/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,AIRPORT RD/KINGSWAY ,16,8,2022,2022/08/16
-113.519656723,53.5655924980001,15234,2022/08/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,AIRPORT RD/KINGSWAY ,16,8,2022,2022/08/16
-113.534936942,53.599489492,15235,2022/08/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,123A ST/137 AV,16,8,2022,2022/08/16
-113.514009112,53.488146278,15236,2022/08/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,110 ST/51 AV,16,8,2022,2022/08/16
-113.630966199,53.5025085030001,15237,2022/08/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,178 ST/178 ST,16,8,2022,2022/08/16
-113.521957244,53.565615333,15238,2022/08/16 12:00:00+00,Non-Violent,Property,Fraud General,115 AV/117 ST,16,8,2022,2022/08/16
-113.530677092,53.527915287,15239,2022/08/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,92 AV/116 ST,16,8,2022,2022/08/16
-113.499241074,53.562699616,15240,2022/08/15 12:00:00+00,Disorder,General Disorder,Trespassing,104 ST/113 AV,15,8,2022,2022/08/15
-113.504252342,53.5855018820001,15241,2022/08/15 12:00:00+00,Violent,Personal Violence,Assault,107 ST/128 AV,15,8,2022,2022/08/15
-113.58326976,53.54128546,15242,2022/08/15 12:00:00+00,Non-Violent,Property,Break and Enter Residential,152 ST/STONY PLAIN RD,15,8,2022,2022/08/15
-113.432409828,53.5644399650001,15243,2022/08/15 12:00:00+00,Non-Violent,Property,Fraud General,111 AV/62 ST,15,8,2022,2022/08/15
-113.486130028,53.5180553420001,15244,2022/08/15 12:00:00+00,Non-Violent,Property,Theft Under $5000,82 AV/99 ST,15,8,2022,2022/08/15
-113.500463454,53.5180797950001,15245,2022/08/15 12:00:00+00,Non-Violent,Property,Theft Under $5000,105 ST/82 AV,15,8,2022,2022/08/15
-113.476670772,53.519031527,15246,2022/08/15 12:00:00+00,Non-Violent,Property,Break and Enter Residential,83 AV/96 ST,15,8,2022,2022/08/15
-113.428711733,53.524905704,15247,2022/08/15 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,90 AV/90 AV,15,8,2022,2022/08/15
-113.487152313,53.562723401,15248,2022/08/15 12:00:00+00,Violent,Personal Violence,Assault,113 AV/95 ST,15,8,2022,2022/08/15
-113.462900576,53.4448165790001,15249,2022/08/15 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,16 AV/KNOTTWOOD RD,15,8,2022,2022/08/15
-113.573404323,53.541830782,15250,2022/08/15 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,23 ST/RAVINE PT,15,8,2022,2022/08/15
-113.639578462,53.5682418060001,15251,2022/08/15 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,118 AV/184 ST,15,8,2022,2022/08/15
-113.493418649,53.546493518,15252,2022/08/15 12:00:00+00,Non-Violent,Property,Theft Under $5000,104 AV/94 ST,15,8,2022,2022/08/15
-113.48868765,53.5657871700001,15253,2022/08/15 12:00:00+00,Non-Violent,Property,Theft Under $5000,95A ST/115 AV,15,8,2022,2022/08/15
-113.48734509,53.570388973,15254,2022/08/15 12:00:00+00,Non-Violent,Property,Break and Enter Residential,118 AV/95 ST,15,8,2022,2022/08/15
-113.616977576,53.5028605850001,15255,2022/08/15 12:00:00+00,Non-Violent,Property,Fraud - Financial,67 AV/181 ST,15,8,2022,2022/08/15
-113.493713264,53.579440322,15256,2022/08/15 12:00:00+00,Disorder,General Disorder,Trouble with Person,101 ST/124 AV,15,8,2022,2022/08/15
-113.41513388,53.514735182,15257,2022/08/15 12:00:00+00,Non-Violent,Property,Internet Fraud,73 ST/SHERWOOD PARK FW,15,8,2022,2022/08/15
-113.524982203,53.540941343,15258,2022/08/15 12:00:00+00,Non-Violent,Property,Theft Under $5000,118 ST/JASPER AV,15,8,2022,2022/08/15
-113.504756954,53.549818407,15259,2022/08/15 12:00:00+00,Non-Violent,Property,Theft Under $5000,106 AV/107 ST,15,8,2022,2022/08/15
-113.502923995,53.5681584600001,15260,2022/08/15 12:00:00+00,Violent,Personal Violence,Assault,106 ST/117 AV,15,8,2022,2022/08/15
-113.470044793,53.430455511,15261,2022/08/15 12:00:00+00,Non-Violent,Property,Theft Under $5000,91 ST SW/EDWARDS DR SW,15,8,2022,2022/08/15
-113.499233107,53.543005125,15262,2022/08/15 12:00:00+00,Non-Violent,Property,Theft Under $5000,102 AV/104 ST,15,8,2022,2022/08/15
-113.54139328,53.6291995920001,15263,2022/08/15 12:00:00+00,Non-Violent,Property,Theft Under $5000,127 ST/127 ST,15,8,2022,2022/08/15
-113.618823315,53.5300602950001,15264,2022/08/15 12:00:00+00,Violent,Personal Violence,Assault,94 AV/172 ST,15,8,2022,2022/08/15
-113.488221719,53.3958389310001,15265,2022/08/15 12:00:00+00,Non-Violent,Property,Theft Under $5000,34 ST SW/41 AV SW,15,8,2022,2022/08/15
-113.582203674,53.4069508950001,15266,2022/08/15 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,CHAPPELLE BV SW/CHAPPELLE GR SW,15,8,2022,2022/08/15
-113.517625086,53.544603904,15267,2022/08/15 12:00:00+00,Non-Violent,Property,Theft Under $5000,103 AV/114 ST,15,8,2022,2022/08/15
-113.55207785,53.5589587700001,15268,2022/08/15 12:00:00+00,Non-Violent,Property,Theft Under $5000,111 AV/GROAT RD,15,8,2022,2022/08/15
-113.63011158,53.523759544,15269,2022/08/15 12:00:00+00,Non-Violent,Property,Theft Under $5000,178 ST/89 AV,15,8,2022,2022/08/15
-113.495330387,53.640343032,15270,2022/08/15 12:00:00+00,Disorder,General Disorder,Trouble with Person,178 AV/99 ST,15,8,2022,2022/08/15
-113.412741539,53.5971108160001,15271,2022/08/15 12:00:00+00,Non-Violent,Property,Theft Under $5000,137 AV/137 AV,15,8,2022,2022/08/15
-113.579776885,53.5432640110001,15272,2022/08/14 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,102 AV/150 ST,14,8,2022,2022/08/14
-113.598287965,53.5137513190001,15273,2022/08/14 12:00:00+00,Weapons,Weapons Violations,Weapons Complaint,80 AV/160 ST,14,8,2022,2022/08/14
-113.418315027,53.5935035690001,15274,2022/08/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,50A ST/HABITAT CR,14,8,2022,2022/08/14
-113.423108165,53.4423055500001,15275,2022/08/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,13 AV/54 ST,14,8,2022,2022/08/14
-113.550858087,53.498582808,15276,2022/08/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,63 AV/129 ST,14,8,2022,2022/08/14
